state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,arrival_quantity
Maharashtra,Pune,Junnar,Potato,Local,05/01/2025,673,1481,1077,251
Maharashtra,Pune,Junnar,Wheat,147 Average,05/01/2025,1302,1954,1628,227
Maharashtra,Pune,Junnar,Rice,Common,05/01/2025,1839,3310,2574,319
Maharashtra,Pune,Junnar,Maize,Yellow,05/01/2025,1301,1879,1590,53
Maharashtra,Pune,Khed,Tomato,Local,05/01/2025,557,1742,1149,58
Maharashtra,Pune,Khed,Onion,Red,05/01/2025,908,2650,1779,154
Maharashtra,Pune,Khed,Potato,Local,05/01/2025,689,1516,1102,174
Maharashtra,Pune,Khed,Wheat,147 Average,05/01/2025,1422,2133,1777,85
Maharashtra,Pune,Khed,Rice,Common,05/01/2025,1770,3186,2478,196
Maharashtra,Pune,Khed,Maize,Yellow,05/01/2025,1279,1848,1563,224
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,05/01/2025,611,1911,1261,300
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,05/01/2025,789,2303,1546,306
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,05/01/2025,686,1511,1098,107
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,05/01/2025,1465,2198,1831,57
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,05/01/2025,1601,2882,2241,266
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,05/01/2025,1286,1858,1572,196
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,05/01/2025,575,1798,1186,296
Maharashtra,Ahmednagar,Sangamner,Onion,Red,05/01/2025,817,2383,1600,63
Maharashtra,Ahmednagar,Sangamner,Potato,Local,05/01/2025,678,1491,1084,84
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,05/01/2025,1314,1971,1642,263
Maharashtra,Ahmednagar,Sangamner,Rice,Common,05/01/2025,1667,3001,2334,260
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,05/01/2025,1172,1693,1432,252
Maharashtra,Solapur,Solapur,Tomato,Local,05/01/2025,594,1857,1225,338
Maharashtra,Solapur,Solapur,Onion,Red,05/01/2025,830,2422,1626,50
Maharashtra,Solapur,Solapur,Potato,Local,05/01/2025,726,1597,1161,295
Maharashtra,Solapur,Solapur,Wheat,147 Average,05/01/2025,1354,2032,1693,289
Maharashtra,Solapur,Solapur,Rice,Common,05/01/2025,1849,3329,2589,310
Maharashtra,Solapur,Solapur,Maize,Yellow,05/01/2025,1336,1930,1633,227
Maharashtra,Solapur,Pandharpur,Tomato,Local,05/01/2025,616,1926,1271,384
Maharashtra,Solapur,Pandharpur,Onion,Red,05/01/2025,911,2658,1784,314
Maharashtra,Solapur,Pandharpur,Potato,Local,05/01/2025,718,1581,1149,315
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,05/01/2025,1426,2139,1782,276
Maharashtra,Solapur,Pandharpur,Rice,Common,05/01/2025,1690,3043,2366,333
Maharashtra,Solapur,Pandharpur,Maize,Yellow,05/01/2025,1251,1807,1529,316
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,05/01/2025,604,1888,1246,264
Maharashtra,Kolhapur,Kolhapur,Onion,Red,05/01/2025,879,2566,1722,102
Maharashtra,Kolhapur,Kolhapur,Potato,Local,05/01/2025,764,1682,1223,379
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,05/01/2025,1383,2075,1729,84
Maharashtra,Kolhapur,Kolhapur,Rice,Common,05/01/2025,1793,3227,2510,136
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,05/01/2025,1327,1917,1622,283
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,05/01/2025,520,1627,1073,210
Maharashtra,Kolhapur,Vadgaon,Onion,Red,05/01/2025,867,2530,1698,49
Maharashtra,Kolhapur,Vadgaon,Potato,Local,05/01/2025,693,1524,1108,211
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,05/01/2025,1538,2308,1923,114
Maharashtra,Kolhapur,Vadgaon,Rice,Common,05/01/2025,1679,3023,2351,200
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,05/01/2025,1211,1749,1480,321
Maharashtra,Nashik,Nashik,Tomato,Local,06/01/2025,557,1741,1149,326
Maharashtra,Nashik,Nashik,Onion,Red,06/01/2025,896,2615,1755,135
Maharashtra,Nashik,Nashik,Potato,Local,06/01/2025,688,1514,1101,211
Maharashtra,Nashik,Nashik,Wheat,147 Average,06/01/2025,1491,2237,1864,178
Maharashtra,Nashik,Nashik,Rice,Common,06/01/2025,1873,3372,2622,162
Maharashtra,Nashik,Nashik,Maize,Yellow,06/01/2025,1151,1663,1407,313
Maharashtra,Nashik,Lasalgaon,Tomato,Local,06/01/2025,522,1634,1078,106
Maharashtra,Nashik,Lasalgaon,Onion,Red,06/01/2025,771,2250,1510,231
Maharashtra,Nashik,Lasalgaon,Potato,Local,06/01/2025,753,1656,1204,154
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,06/01/2025,1462,2194,1828,236
Maharashtra,Nashik,Lasalgaon,Rice,Common,06/01/2025,1610,2898,2254,91
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,06/01/2025,1252,1809,1530,327
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,06/01/2025,598,1869,1233,186
Maharashtra,Nashik,Pimpalgaon,Onion,Red,06/01/2025,799,2330,1564,39
Maharashtra,Nashik,Pimpalgaon,Potato,Local,06/01/2025,676,1487,1081,226
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,06/01/2025,1273,1910,1591,154
Maharashtra,Nashik,Pimpalgaon,Rice,Common,06/01/2025,1619,2914,2266,125
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,06/01/2025,1148,1659,1403,198
Maharashtra,Pune,Pune,Tomato,Local,06/01/2025,595,1861,1228,316
Maharashtra,Pune,Pune,Onion,Red,06/01/2025,891,2599,1745,254
Maharashtra,Pune,Pune,Potato,Local,06/01/2025,724,1593,1158,331
Maharashtra,Pune,Pune,Wheat,147 Average,06/01/2025,1346,2020,1683,265
Maharashtra,Pune,Pune,Rice,Common,06/01/2025,1598,2877,2237,236
Maharashtra,Pune,Pune,Maize,Yellow,06/01/2025,1174,1696,1435,132
Maharashtra,Pune,Junnar,Tomato,Local,06/01/2025,580,1813,1196,77
Maharashtra,Pune,Junnar,Onion,Red,06/01/2025,796,2321,1558,50
Maharashtra,Pune,Junnar,Potato,Local,06/01/2025,722,1589,1155,124
Maharashtra,Pune,Junnar,Wheat,147 Average,06/01/2025,1528,2292,1910,246
Maharashtra,Pune,Junnar,Rice,Common,06/01/2025,1603,2886,2244,154
Maharashtra,Pune,Junnar,Maize,Yellow,06/01/2025,1341,1937,1639,288
Maharashtra,Pune,Khed,Tomato,Local,06/01/2025,539,1686,1112,245
Maharashtra,Pune,Khed,Onion,Red,06/01/2025,920,2686,1803,155
Maharashtra,Pune,Khed,Potato,Local,06/01/2025,765,1683,1224,262
Maharashtra,Pune,Khed,Wheat,147 Average,06/01/2025,1522,2284,1903,96
Maharashtra,Pune,Khed,Rice,Common,06/01/2025,1594,2870,2232,208
Maharashtra,Pune,Khed,Maize,Yellow,06/01/2025,1336,1930,1633,260
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,06/01/2025,615,1923,1269,260
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,06/01/2025,832,2428,1630,328
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,06/01/2025,666,1466,1066,52
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,06/01/2025,1413,2119,1766,135
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,06/01/2025,1805,3249,2527,288
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,06/01/2025,1362,1968,1665,168
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,06/01/2025,529,1655,1092,228
Maharashtra,Ahmednagar,Sangamner,Onion,Red,06/01/2025,874,2550,1712,221
Maharashtra,Ahmednagar,Sangamner,Potato,Local,06/01/2025,698,1536,1117,94
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,06/01/2025,1272,1908,1590,82
Maharashtra,Ahmednagar,Sangamner,Rice,Common,06/01/2025,1893,3408,2650,266
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,06/01/2025,1295,1870,1582,175
Maharashtra,Solapur,Solapur,Tomato,Local,06/01/2025,604,1890,1247,177
Maharashtra,Solapur,Solapur,Onion,Red,06/01/2025,880,2567,1723,102
Maharashtra,Solapur,Solapur,Potato,Local,06/01/2025,740,1628,1184,315
Maharashtra,Solapur,Solapur,Wheat,147 Average,06/01/2025,1536,2304,1920,189
Maharashtra,Solapur,Solapur,Rice,Common,06/01/2025,1582,2849,2215,310
Maharashtra,Solapur,Solapur,Maize,Yellow,06/01/2025,1283,1853,1568,123
Maharashtra,Solapur,Pandharpur,Tomato,Local,06/01/2025,552,1725,1138,145
Maharashtra,Solapur,Pandharpur,Onion,Red,06/01/2025,864,2522,1693,291
Maharashtra,Solapur,Pandharpur,Potato,Local,06/01/2025,731,1609,1170,111
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,06/01/2025,1311,1966,1638,62
Maharashtra,Solapur,Pandharpur,Rice,Common,06/01/2025,1835,3304,2569,42
Maharashtra,Solapur,Pandharpur,Maize,Yellow,06/01/2025,1353,1954,1653,187
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,06/01/2025,594,1857,1225,138
Maharashtra,Kolhapur,Kolhapur,Onion,Red,06/01/2025,871,2542,1706,96
Maharashtra,Kolhapur,Kolhapur,Potato,Local,06/01/2025,635,1398,1016,82
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,06/01/2025,1543,2314,1928,148
Maharashtra,Kolhapur,Kolhapur,Rice,Common,06/01/2025,1803,3247,2525,263
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,06/01/2025,1294,1869,1581,317
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,06/01/2025,607,1899,1253,150
Maharashtra,Kolhapur,Vadgaon,Onion,Red,06/01/2025,782,2281,1531,293
Maharashtra,Kolhapur,Vadgaon,Potato,Local,06/01/2025,697,1533,1115,119
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,06/01/2025,1535,2302,1918,303
Maharashtra,Kolhapur,Vadgaon,Rice,Common,06/01/2025,1762,3172,2467,175
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,06/01/2025,1223,1767,1495,286
Maharashtra,Nashik,Nashik,Tomato,Local,07/01/2025,578,1807,1192,38
Maharashtra,Nashik,Nashik,Onion,Red,07/01/2025,781,2278,1529,49
Maharashtra,Nashik,Nashik,Potato,Local,07/01/2025,635,1397,1016,311
Maharashtra,Nashik,Nashik,Wheat,147 Average,07/01/2025,1450,2175,1812,327
Maharashtra,Nashik,Nashik,Rice,Common,07/01/2025,1665,2998,2331,285
Maharashtra,Nashik,Nashik,Maize,Yellow,07/01/2025,1311,1893,1602,134
Maharashtra,Nashik,Lasalgaon,Tomato,Local,07/01/2025,585,1828,1206,178
Maharashtra,Nashik,Lasalgaon,Onion,Red,07/01/2025,868,2533,1700,144
Maharashtra,Nashik,Lasalgaon,Potato,Local,07/01/2025,679,1495,1087,100
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,07/01/2025,1475,2213,1844,278
Maharashtra,Nashik,Lasalgaon,Rice,Common,07/01/2025,1831,3297,2564,38
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,07/01/2025,1313,1896,1604,352
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,07/01/2025,541,1692,1116,247
Maharashtra,Nashik,Pimpalgaon,Onion,Red,07/01/2025,851,2483,1667,99
Maharashtra,Nashik,Pimpalgaon,Potato,Local,07/01/2025,633,1392,1012,253
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,07/01/2025,1536,2305,1920,86
Maharashtra,Nashik,Pimpalgaon,Rice,Common,07/01/2025,1902,3423,2662,166
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,07/01/2025,1232,1779,1505,147
Maharashtra,Pune,Pune,Tomato,Local,07/01/2025,615,1922,1268,295
Maharashtra,Pune,Pune,Onion,Red,07/01/2025,813,2372,1592,275
Maharashtra,Pune,Pune,Potato,Local,07/01/2025,712,1567,1139,111
Maharashtra,Pune,Pune,Wheat,147 Average,07/01/2025,1526,2289,1907,234
Maharashtra,Pune,Pune,Rice,Common,07/01/2025,1751,3153,2452,119
Maharashtra,Pune,Pune,Maize,Yellow,07/01/2025,1378,1990,1684,359
Maharashtra,Pune,Junnar,Tomato,Local,07/01/2025,547,1711,1129,337
Maharashtra,Pune,Junnar,Onion,Red,07/01/2025,859,2505,1682,224
Maharashtra,Pune,Junnar,Potato,Local,07/01/2025,753,1658,1205,254
Maharashtra,Pune,Junnar,Wheat,147 Average,07/01/2025,1287,1930,1608,248
Maharashtra,Pune,Junnar,Rice,Common,07/01/2025,1755,3159,2457,311
Maharashtra,Pune,Junnar,Maize,Yellow,07/01/2025,1266,1829,1547,276
Maharashtra,Pune,Khed,Tomato,Local,07/01/2025,546,1707,1126,197
Maharashtra,Pune,Khed,Onion,Red,07/01/2025,777,2268,1522,174
Maharashtra,Pune,Khed,Potato,Local,07/01/2025,693,1525,1109,262
Maharashtra,Pune,Khed,Wheat,147 Average,07/01/2025,1369,2054,1711,316
Maharashtra,Pune,Khed,Rice,Common,07/01/2025,1689,3040,2364,122
Maharashtra,Pune,Khed,Maize,Yellow,07/01/2025,1212,1751,1481,101
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,07/01/2025,553,1729,1141,153
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,07/01/2025,840,2450,1645,207
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,07/01/2025,726,1598,1162,88
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,07/01/2025,1397,2096,1746,267
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,07/01/2025,1736,3125,2430,259
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,07/01/2025,1153,1665,1409,155
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,07/01/2025,520,1627,1073,58
Maharashtra,Ahmednagar,Sangamner,Onion,Red,07/01/2025,927,2705,1816,132
Maharashtra,Ahmednagar,Sangamner,Potato,Local,07/01/2025,706,1555,1130,148
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,07/01/2025,1408,2113,1760,303
Maharashtra,Ahmednagar,Sangamner,Rice,Common,07/01/2025,1594,2870,2232,270
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,07/01/2025,1187,1715,1451,56
Maharashtra,Solapur,Solapur,Tomato,Local,07/01/2025,560,1752,1156,133
Maharashtra,Solapur,Solapur,Onion,Red,07/01/2025,849,2477,1663,137
Maharashtra,Solapur,Solapur,Potato,Local,07/01/2025,771,1697,1234,218
Maharashtra,Solapur,Solapur,Wheat,147 Average,07/01/2025,1471,2207,1839,242
Maharashtra,Solapur,Solapur,Rice,Common,07/01/2025,1786,3215,2500,64
Maharashtra,Solapur,Solapur,Maize,Yellow,07/01/2025,1155,1668,1411,217
Maharashtra,Solapur,Pandharpur,Tomato,Local,07/01/2025,601,1880,1240,241
Maharashtra,Solapur,Pandharpur,Onion,Red,07/01/2025,881,2571,1726,367
Maharashtra,Solapur,Pandharpur,Potato,Local,07/01/2025,640,1408,1024,120
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,07/01/2025,1312,1968,1640,319
Maharashtra,Solapur,Pandharpur,Rice,Common,07/01/2025,1661,2991,2326,224
Maharashtra,Solapur,Pandharpur,Maize,Yellow,07/01/2025,1343,1940,1641,370
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,07/01/2025,535,1673,1104,56
Maharashtra,Kolhapur,Kolhapur,Onion,Red,07/01/2025,825,2408,1616,243
Maharashtra,Kolhapur,Kolhapur,Potato,Local,07/01/2025,664,1461,1062,38
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,07/01/2025,1327,1991,1659,134
Maharashtra,Kolhapur,Kolhapur,Rice,Common,07/01/2025,1747,3145,2446,248
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,07/01/2025,1186,1713,1449,87
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,07/01/2025,523,1637,1080,193
Maharashtra,Kolhapur,Vadgaon,Onion,Red,07/01/2025,924,2695,1809,119
Maharashtra,Kolhapur,Vadgaon,Potato,Local,07/01/2025,722,1589,1155,305
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,07/01/2025,1537,2305,1921,281
Maharashtra,Kolhapur,Vadgaon,Rice,Common,07/01/2025,1818,3274,2546,281
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,07/01/2025,1269,1833,1551,235
Maharashtra,Nashik,Nashik,Tomato,Local,08/01/2025,575,1797,1186,113
Maharashtra,Nashik,Nashik,Onion,Red,08/01/2025,920,2685,1802,217
Maharashtra,Nashik,Nashik,Potato,Local,08/01/2025,651,1432,1041,52
Maharashtra,Nashik,Nashik,Wheat,147 Average,08/01/2025,1288,1932,1610,138
Maharashtra,Nashik,Nashik,Rice,Common,08/01/2025,1932,3477,2704,123
Maharashtra,Nashik,Nashik,Maize,Yellow,08/01/2025,1328,1919,1623,162
Maharashtra,Nashik,Lasalgaon,Tomato,Local,08/01/2025,564,1764,1164,65
Maharashtra,Nashik,Lasalgaon,Onion,Red,08/01/2025,912,2660,1786,191
Maharashtra,Nashik,Lasalgaon,Potato,Local,08/01/2025,677,1490,1083,203
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,08/01/2025,1534,2302,1918,140
Maharashtra,Nashik,Lasalgaon,Rice,Common,08/01/2025,1796,3234,2515,267
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,08/01/2025,1220,1763,1491,253
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,08/01/2025,565,1766,1165,212
Maharashtra,Nashik,Pimpalgaon,Onion,Red,08/01/2025,855,2496,1675,58
Maharashtra,Nashik,Pimpalgaon,Potato,Local,08/01/2025,732,1611,1171,52
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,08/01/2025,1309,1963,1636,251
Maharashtra,Nashik,Pimpalgaon,Rice,Common,08/01/2025,1619,2914,2266,194
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,08/01/2025,1257,1816,1536,333
Maharashtra,Pune,Pune,Tomato,Local,08/01/2025,535,1674,1104,221
Maharashtra,Pune,Pune,Onion,Red,08/01/2025,761,2220,1490,260
Maharashtra,Pune,Pune,Potato,Local,08/01/2025,740,1628,1184,303
Maharashtra,Pune,Pune,Wheat,147 Average,08/01/2025,1336,2004,1670,230
Maharashtra,Pune,Pune,Rice,Common,08/01/2025,1847,3325,2586,46
Maharashtra,Pune,Pune,Maize,Yellow,08/01/2025,1233,1781,1507,266
Maharashtra,Pune,Junnar,Tomato,Local,08/01/2025,556,1739,1147,207
Maharashtra,Pune,Junnar,Onion,Red,08/01/2025,915,2669,1792,90
Maharashtra,Pune,Junnar,Potato,Local,08/01/2025,747,1644,1195,162
Maharashtra,Pune,Junnar,Wheat,147 Average,08/01/2025,1393,2089,1741,140
Maharashtra,Pune,Junnar,Rice,Common,08/01/2025,1893,3408,2650,159
Maharashtra,Pune,Junnar,Maize,Yellow,08/01/2025,1311,1894,1602,289
Maharashtra,Pune,Khed,Tomato,Local,08/01/2025,530,1658,1094,244
Maharashtra,Pune,Khed,Onion,Red,08/01/2025,913,2663,1788,366
Maharashtra,Pune,Khed,Potato,Local,08/01/2025,657,1446,1051,178
Maharashtra,Pune,Khed,Wheat,147 Average,08/01/2025,1514,2272,1893,329
Maharashtra,Pune,Khed,Rice,Common,08/01/2025,1789,3221,2505,50
Maharashtra,Pune,Khed,Maize,Yellow,08/01/2025,1391,2010,1700,93
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,08/01/2025,561,1754,1157,51
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,08/01/2025,858,2504,1681,338
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,08/01/2025,644,1416,1030,284
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,08/01/2025,1458,2187,1822,291
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,08/01/2025,1879,3382,2630,121
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,08/01/2025,1241,1792,1516,160
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,08/01/2025,586,1832,1209,290
Maharashtra,Ahmednagar,Sangamner,Onion,Red,08/01/2025,905,2641,1773,331
Maharashtra,Ahmednagar,Sangamner,Potato,Local,08/01/2025,670,1475,1072,114
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,08/01/2025,1513,2270,1891,42
Maharashtra,Ahmednagar,Sangamner,Rice,Common,08/01/2025,1811,3260,2535,162
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,08/01/2025,1188,1716,1452,46
Maharashtra,Solapur,Solapur,Tomato,Local,08/01/2025,604,1888,1246,181
Maharashtra,Solapur,Solapur,Onion,Red,08/01/2025,878,2563,1720,100
Maharashtra,Solapur,Solapur,Potato,Local,08/01/2025,686,1510,1098,224
Maharashtra,Solapur,Solapur,Wheat,147 Average,08/01/2025,1422,2133,1777,68
Maharashtra,Solapur,Solapur,Rice,Common,08/01/2025,1874,3374,2624,53
Maharashtra,Solapur,Solapur,Maize,Yellow,08/01/2025,1344,1942,1643,123
Maharashtra,Solapur,Pandharpur,Tomato,Local,08/01/2025,533,1667,1100,117
Maharashtra,Solapur,Pandharpur,Onion,Red,08/01/2025,776,2263,1519,265
Maharashtra,Solapur,Pandharpur,Potato,Local,08/01/2025,650,1431,1040,322
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,08/01/2025,1414,2121,1767,58
Maharashtra,Solapur,Pandharpur,Rice,Common,08/01/2025,1594,2869,2231,274
Maharashtra,Solapur,Pandharpur,Maize,Yellow,08/01/2025,1244,1796,1520,178
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,08/01/2025,571,1786,1178,335
Maharashtra,Kolhapur,Kolhapur,Onion,Red,08/01/2025,904,2637,1770,39
Maharashtra,Kolhapur,Kolhapur,Potato,Local,08/01/2025,739,1627,1183,148
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,08/01/2025,1511,2267,1889,140
Maharashtra,Kolhapur,Kolhapur,Rice,Common,08/01/2025,1843,3318,2580,113
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,08/01/2025,1220,1762,1491,192
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,08/01/2025,617,1928,1272,95
Maharashtra,Kolhapur,Vadgaon,Onion,Red,08/01/2025,914,2668,1791,276
Maharashtra,Kolhapur,Vadgaon,Potato,Local,08/01/2025,671,1476,1073,301
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,08/01/2025,1277,1916,1596,281
Maharashtra,Kolhapur,Vadgaon,Rice,Common,08/01/2025,1926,3467,2696,109
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,08/01/2025,1347,1946,1646,113
Maharashtra,Nashik,Nashik,Tomato,Local,09/01/2025,571,1786,1178,262
Maharashtra,Nashik,Nashik,Onion,Red,09/01/2025,763,2227,1495,104
Maharashtra,Nashik,Nashik,Potato,Local,09/01/2025,741,1632,1186,334
Maharashtra,Nashik,Nashik,Wheat,147 Average,09/01/2025,1283,1925,1604,85
Maharashtra,Nashik,Nashik,Rice,Common,09/01/2025,1616,2910,2263,66
Maharashtra,Nashik,Nashik,Maize,Yellow,09/01/2025,1375,1987,1681,268
Maharashtra,Nashik,Lasalgaon,Tomato,Local,09/01/2025,617,1929,1273,280
Maharashtra,Nashik,Lasalgaon,Onion,Red,09/01/2025,765,2231,1498,275
Maharashtra,Nashik,Lasalgaon,Potato,Local,09/01/2025,664,1461,1062,319
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,09/01/2025,1293,1940,1616,305
Maharashtra,Nashik,Lasalgaon,Rice,Common,09/01/2025,1705,3069,2387,284
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,09/01/2025,1190,1719,1454,53
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,09/01/2025,552,1726,1139,231
Maharashtra,Nashik,Pimpalgaon,Onion,Red,09/01/2025,863,2517,1690,303
Maharashtra,Nashik,Pimpalgaon,Potato,Local,09/01/2025,774,1703,1238,359
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,09/01/2025,1375,2062,1718,195
Maharashtra,Nashik,Pimpalgaon,Rice,Common,09/01/2025,1683,3029,2356,120
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,09/01/2025,1157,1671,1414,245
Maharashtra,Pune,Pune,Tomato,Local,09/01/2025,517,1616,1066,67
Maharashtra,Pune,Pune,Onion,Red,09/01/2025,900,2626,1763,178
Maharashtra,Pune,Pune,Potato,Local,09/01/2025,666,1465,1065,108
Maharashtra,Pune,Pune,Wheat,147 Average,09/01/2025,1496,2245,1870,46
Maharashtra,Pune,Pune,Rice,Common,09/01/2025,1702,3065,2383,238
Maharashtra,Pune,Pune,Maize,Yellow,09/01/2025,1284,1855,1569,150
Maharashtra,Pune,Junnar,Tomato,Local,09/01/2025,532,1662,1097,233
Maharashtra,Pune,Junnar,Onion,Red,09/01/2025,865,2525,1695,287
Maharashtra,Pune,Junnar,Potato,Local,09/01/2025,753,1658,1205,194
Maharashtra,Pune,Junnar,Wheat,147 Average,09/01/2025,1370,2055,1712,83
Maharashtra,Pune,Junnar,Rice,Common,09/01/2025,1608,2896,2252,122
Maharashtra,Pune,Junnar,Maize,Yellow,09/01/2025,1320,1906,1613,43
Maharashtra,Pune,Khed,Tomato,Local,09/01/2025,516,1613,1064,227
Maharashtra,Pune,Khed,Onion,Red,09/01/2025,799,2332,1565,263
Maharashtra,Pune,Khed,Potato,Local,09/01/2025,740,1628,1184,326
Maharashtra,Pune,Khed,Wheat,147 Average,09/01/2025,1292,1938,1615,180
Maharashtra,Pune,Khed,Rice,Common,09/01/2025,1909,3437,2673,124
Maharashtra,Pune,Khed,Maize,Yellow,09/01/2025,1301,1880,1590,238
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,09/01/2025,580,1813,1196,125
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,09/01/2025,773,2255,1514,187
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,09/01/2025,660,1452,1056,49
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,09/01/2025,1475,2213,1844,301
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,09/01/2025,1743,3138,2440,170
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,09/01/2025,1297,1874,1585,171
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,09/01/2025,553,1729,1141,246
Maharashtra,Ahmednagar,Sangamner,Onion,Red,09/01/2025,892,2603,1747,324
Maharashtra,Ahmednagar,Sangamner,Potato,Local,09/01/2025,673,1481,1077,263
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,09/01/2025,1391,2087,1739,84
Maharashtra,Ahmednagar,Sangamner,Rice,Common,09/01/2025,1698,3056,2377,87
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,09/01/2025,1293,1868,1580,193
Maharashtra,Solapur,Solapur,Tomato,Local,09/01/2025,615,1922,1268,93
Maharashtra,Solapur,Solapur,Onion,Red,09/01/2025,902,2633,1767,272
Maharashtra,Solapur,Solapur,Potato,Local,09/01/2025,714,1572,1143,303
Maharashtra,Solapur,Solapur,Wheat,147 Average,09/01/2025,1282,1923,1602,205
Maharashtra,Solapur,Solapur,Rice,Common,09/01/2025,1898,3417,2657,353
